2 - complete comparative genomics; 1 - certain comparative genomics; 0 - no comparative genomics	host	ncbi taxonomy id	refseq id	gcf id	img genome id	strain/species reference	reference category	ecotype	specific ecosystem	cultured	diseases	ecosystem	ecosystem category	ecosystem subtype	ecosystem type	gram staining	oxygen requirement	metabolism	motility	sample body site	sample body subsite	genome size   * assembled	gene count   * assembled	gc count   * assembled	gc   * assembled	cds count   * assembled	cds %   * assembled	genome link	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species	habitat	pubseedid	annotation version id	cell shape	id	summary_rank
2.0	Human	469599.0	GCF_000163935.1	GCF_000158215.3	646206262.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram-	Anaerobe	0.0	Nonmotile		0.0	2532453.0	2341.0	672614.0	28.0	2297.0	98.12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/215/GCF_000158215.3_Fuso_sp_2_1_31_V3	s__Fusobacterium_periodonticum_D.json	469599.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium periodonticum_D		Fusobacterium periodonticum 2_1_31 (469599.3)	469599.3		s__Fusobacterium_periodonticum_D	species
	Human															Gram-													s__Fusobacterium_polymorphum.json		d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium polymorphum					s__Fusobacterium_polymorphum	species
2.0	Human	1278306.0	GCF_000160475.1	GCF_000381725.1	2519899634.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Unclassified	Unclassified	Unclassified	Gram-	Anaerobe	0.0	0	0.0	0.0	1941804.0	1817.0	554381.0	29.0	1761.0	96.92	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/725/GCF_000381725.1_ASM38172v1	s__Fusobacterium_russii.json	1278306.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium russii		Fusobacterium russii ATCC 25533 (1278306.3)	1278306.3	0.0	s__Fusobacterium_russii	species
	Human							0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified		Gram-	Anaerobe	0.0	Nonmotile		0.0				27.0				s__Fusobacterium_vincentii.json		d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium vincentii					s__Fusobacterium_vincentii	species
2.0	Human	469616.0	GCF_003019695.1	GCF_003019315.1	646206254.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram-	Anaerobe	0.0	Nonmotile		0.0	2691446.0	2605.0	765745.0	29.0	2552.0	97.97	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/315/GCF_003019315.1_ASM301931v1	s__Fusobacterium_A_mortiferum.json	469616.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A mortiferum		Fusobacterium mortiferum ATCC 9817 (469616.3)	469616.3		s__Fusobacterium_A_mortiferum	species
0.0	Human	858.0	GCF_900450765.1	GCF_900450765.1		https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0							Gram-	Anaerobe	0.0	0	0.0	0.0							ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/450/765/GCF_900450765.1_42650_B02	s__Fusobacterium_A_necrogenes.json	858.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A necrogenes	0.0			0.0	s__Fusobacterium_A_necrogenes	species
2.0	Human	457404.0		GCF_000242995.2	2562617095.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram-	Anaerobe	0.0	Nonmotile			3677742.0	3625.0	1115246.0	30.0	3559.0	98.18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/995/GCF_000242995.2_Fusobacterium_sp_12_1B_V2	s__Fusobacterium_A_ulcerans.json	457404.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A ulcerans		Fusobacterium ulcerans 12-1B (457404.5)	457404.5		s__Fusobacterium_A_ulcerans	species
2.0	Human	469618.0	GCF_000158315.2	GCF_003019655.1	646206275.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram-	Anaerobe	0.0	Nonmotile		0.0	3321664.0	3067.0	951823.0	29.0	3012.0	98.21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/655/GCF_003019655.1_ASM301965v1	s__Fusobacterium_A_varium.json	469618.0	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A varium		Fusobacterium varium ATCC 27725 (469618.3)	469618.3		s__Fusobacterium_A_varium	species
2.0	Human					PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram-	Anaerobe	0.0	Nonmotile		0.0				32.0				s__Fusobacterium_C_gonidiaformans.json		d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_C	s__Fusobacterium_C gonidiaformans					s__Fusobacterium_C_gonidiaformans	species
	Human							0.0	0.0	Yes	0.0	Host-associated		Unclassified		Gram-	Anaerobe	0.0			0.0				35.0				s__Fusobacterium_C_necrophorum.json		d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_C	s__Fusobacterium_C necrophorum					s__Fusobacterium_C_necrophorum	species
	Human							0.0	0.0	Yes	0.0					Gram-	Facultative anaerobe	0.0		0.0	0.0				51.0				s__G047199095_sp047199095.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__G047199095	s__G047199095 sp047199095					s__G047199095_sp047199095	species
0.0	Human	1720195.0	GCF_001487125.1	GCF_001487125.1		PMID:30745586	Literature research									Gram-												ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/487/125/GCA_001487125.1_Sanguibacteroides_massiliensis	s__Gabonibacter_massiliensis.json	1720195.0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Gabonibacter	s__Gabonibacter massiliensis					s__Gabonibacter_massiliensis	species
0.0	Human	1321814.0		GCF_000488855.1	2558860285.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Oral	Digestive system	Gram+	0	0.0	0		0.0	1543725.0	1519.0	585205.0	38.0	1479.0	97.37	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/855/GCF_000488855.1_ASM48885v1	s__Gallibacter_brachus.json	1321814.0	d__Bacteria	p__Bacillota	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Gallibacter	s__Gallibacter brachus				0.0	s__Gallibacter_brachus	species
1.0	Human	546270.0		GCF_000173915.1	645058834.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Human	Oral	Digestive system	Gram+	Facultative	0.0	Motile		0.0	1916192.0	1764.0	591636.0	31.0	1710.0	96.94	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/173/915/GCF_000173915.1_ASM17391v1	s__Gemella_haemolysans.json	546270.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	s__Gemella haemolysans		Gemella haemolysans ATCC 10379 (546270.5)	546270.5		s__Gemella_haemolysans	species
2.0	Human	562981.0		GCF_000204355.1	651324034.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Respiratory system	Gram+	Facultative	0.0	Motile			2034879.0	1982.0	624843.0	31.0	1933.0	97.53	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/355/GCF_000204355.1_Geme_haem_M341_V1	s__Gemella_haemolysans_A.json	562981.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	s__Gemella haemolysans_A		Gemella haemolysans M341 (562981.3)	562981.3		s__Gemella_haemolysans_A	species
2.0	Human	562982.0	GCF_000204355.1	GCF_000185645.1	649989952.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Human	Unclassified	Respiratory system	Gram+	Facultative	0.0	Motile			1745783.0	1666.0	537662.0	31.0	1622.0	97.36	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/645/GCF_000185645.1_ASM18564v1	s__Gemella_morbillorum.json	562982.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	s__Gemella morbillorum		Gemella moribillum M424 (562982.3)	562982.3		s__Gemella_morbillorum	species
	Human					PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human			Gram+	Facultative	0.0		0.0	0.0				30.0				s__Gemella_sanguinis.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella	s__Gemella sanguinis				0.0	s__Gemella_sanguinis	species
1.0	Human	214688.0		GCF_000171775.1	641736268.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Environmental	Aquatic	Unclassified	Freshwater	Gram-	Aerobe	0.0	Motile	0.0	0.0	9161841.0	8086.0	6154508.0	67.0	7989.0	98.8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/171/775/GCF_000171775.1_ASM17177v1	s__Gemmata_obscuriglobus.json	214688.0	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__Gemmata obscuriglobus		Gemmata obscuriglobus UQM 2246 (214688.3)	214688.3		s__Gemmata_obscuriglobus	species
1.0	Human	379066.0		GCF_000010305.1	643692024.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Engineered	Biotransformation	Unclassified	Unclassified	Gram-	Aerobe	0.0	Motile	0.0	0.0	4636964.0	3987.0	2980379.0	64.0	3935.0	98.7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/305/GCF_000010305.1_ASM1030v1	s__Gemmatimonas_aurantiaca.json	379066.0	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__Gemmatimonas aurantiaca	0.0	Gemmatimonas aurantiaca T-27 (379066.3)	379066.3		s__Gemmatimonas_aurantiaca	species
1.0	Human	411471.0	GCF_000180075.1	GCF_000157955.1	2562617078.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Large intestine	Digestive system	Gram+	Anaerobe	0.0	Nonmotile		0.0	3237471.0	3450.0	1875069.0	58.0	3381.0	98.0	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/157/955/GCF_000157955.1_ASM15795v1	s__Gemmiger_variabilis.json	411471.0	d__Bacteria	p__Bacillota	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Gemmiger	s__Gemmiger variabilis		Subdoligranulum variabile DSM 15176 (411471.5)	411471.5		s__Gemmiger_variabilis	species
0.0	Human	937593.0		GCF_000705495.1	2609459972.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Engineered	Food production	Unclassified	Unclassified	Gram+	Aerobe	0.0	Motile	0.0	0.0	2787229.0	3073.0	1460171.0	52.0	2956.0	96.19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/495/GCF_000705495.1_GbsDonk1.0	s__Geobacillus_stearothermophilus.json	937593.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Anoxybacillaceae	g__Geobacillus	s__Geobacillus stearothermophilus					s__Geobacillus_stearothermophilus	species
0.0	Human	1382315.0		GCF_000733845.1	2574179705.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	Aerobe	0.0	0	0.0	0.0	3389115.0	3523.0	1776055.0	52.0	3386.0	96.11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/733/845/GCF_000733845.1_ASM73384v1	s__Geobacillus_vulcani.json	1382315.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Anoxybacillaceae	g__Geobacillus	s__Geobacillus vulcani	0.0			0.0	s__Geobacillus_vulcani	species
0.0	Human	66228.0	GCF_002871995.1	GCF_002871995.1	2808606627.0	PMID:31171880	Literature research	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Excretory system	Gram+	Facultative anaerobe	0.0	Nonmotile	0.0	0.0	2069850.0	1917.0	1162744.0	56.0	1853.0	96.66	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/871/995/GCF_002871995.1_ASM287199v1	s__Gleimia_europaea.json	66228.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Gleimia	s__Gleimia europaea	0.0			0.0	s__Gleimia_europaea	species
1.0	Human	883069.0	GCF_000411155.1	GCF_000411155.1	2541046977.0	PMID:31171880	Literature research	0.0	0.0	Yes	0.0	Host-associated	Human	Vagina	Reproductive system	Gram+	Facultative anaerobe	0.0	Nonmotile			1905561.0	1729.0	1079574.0	57.0	1670.0	96.59	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/411/155/GCF_000411155.1_Acti_euro_ACS-120-V-COL10B_V1	s__Gleimia_europaea_B.json	883069.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Gleimia	s__Gleimia europaea_B		Actinomyces europaeus ACS-120-V-Col10b (883069.3)	883069.3		s__Gleimia_europaea_B	species
2.0	Human	1077975.0		GCF_000327325.1	2523231045.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Aerobe	0.0	0	0.0	0.0	5204225.0	4856.0	3506763.0	67.0	4801.0	98.87	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/325/GCF_000327325.1_ASM32732v1	s__Gordonia_rubripertincta.json	1077975.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Mycobacteriaceae	g__Gordonia	s__Gordonia rubripertincta		Gordonia rubripertincta NBRC 101908 (1077975.4)	1077975.4	0.0	s__Gordonia_rubripertincta	species
2.0	Human	1316928.0		GCF_000390025.1	2545824722.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Aerobe	0.0	0	0.0	0.0	5170241.0	4694.0	3510583.0	68.0	4645.0	98.96	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/025/GCF_000390025.1_C-6	s__Gordonia_sp000143885.json	1316928.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Mycobacteriaceae	g__Gordonia	s__Gordonia sp000143885	0.0	Gordonia terrae C-6 (1316928.3)	1316928.3	0.0	s__Gordonia_sp000143885	species
2.0	Human	1089454.0	GCF_000390025.1	GCF_000248035.1	2513237320.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Aerobe	0.0	0	0.0	0.0	5669149.0	5181.0	3845864.0	68.0	5129.0	99.0	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/248/035/GCF_000248035.1_ASM24803v2	s__Gordonia_terrae.json	1089454.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Mycobacteriaceae	g__Gordonia	s__Gordonia terrae		Gordonia terrae NBRC 100016 (1089454.3)	1089454.3	0.0	s__Gordonia_terrae	species
2.0	Human	657308.0		GCF_000210055.1	650377943.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Unclassified	Gram+	Obligate anaerobe	0.0	Motile			3608022.0	2077.0	2180199.0	65.0	2027.0	97.59	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/055/GCF_000210055.1_ASM21005v1	s__Gordonibacter_pamelaeae.json	657308.0	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Gordonibacter	s__Gordonibacter pamelaeae		Gordonibacter pamelaeae 7-10-1-b (657308.3)	657308.3		s__Gordonibacter_pamelaeae	species
0.0	Human	1689269.0	GCF_001457415.1	GCF_001457415.1		PMID:30745586	Literature research									Gram-												ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/415/GCF_001457415.1_Gorillibacterium_timonense	s__Gorillibacterium_timonense.json	1689269.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__NBRC-103111	g__Gorillibacterium	s__Gorillibacterium timonense					s__Gorillibacterium_timonense	species
0.0	Human	1128398.0	GCF_000299355.1	GCF_000299355.1	2517487003.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram+	Obligate anaerobe	0.0	Motile	0.0	0.0	3108248.0	2945.0	930410.0	30.0	2842.0	96.5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/355/GCF_000299355.1_ASM29935v1	s__Gottschalkia_acidurici.json	1128398.0	d__Bacteria	p__Bacillota	c__Clostridia	o__Tissierellales	f__Gottschalkiaceae	g__Gottschalkia	s__Gottschalkia acidurici					s__Gottschalkia_acidurici	species
0.0	Mouse	1503.0		GCF_001190785.1	2645727973.0	Personal communication, Dr. Jan Krumsiek	Personal communication	0.0	0.0	Yes	0.0	0	0	0	0	Gram+	0	0.0	0	0.0	0.0	3386069.0	3404.0	974623.0	29.0	3335.0	97.97	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/785/GCF_001190785.1_ASM119078v1	s__Gottschalkia_A_purinilytica.json	1503.0	d__Bacteria	p__Bacillota	c__Clostridia	o__Tissierellales	f__Gottschalkiaceae	g__Gottschalkia_A	s__Gottschalkia_A purinilytica	0.0			0.0	s__Gottschalkia_A_purinilytica	species
0.0	Human	1564956.0	GCF_001458115.1	GCF_001458115.1		PMID:30745586	Literature research									Gram+												ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/458/115/GCF_001458115.1_Gracilibacillus_massiliensis	s__Gracilibacillus_massiliensis.json	1564956.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Amphibacillaceae	g__Gracilibacillus	s__Gracilibacillus massiliensis					s__Gracilibacillus_massiliensis	species
0.0	Human	1816696.0	GCF_900086715.1	GCF_900086715.1		PMID:30745586	Literature research									Gram+												ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/086/715/GCF_900086715.1_PRJEB13933	s__Gracilibacillus_timonensis.json	1816696.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Amphibacillaceae	g__Gracilibacillus	s__Gracilibacillus timonensis					s__Gracilibacillus_timonensis	species
2.0	Human	638301.0		GCF_000160675.1	645951817.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	1923088.0	1949.0	724024.0	38.0	1920.0	98.51	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/160/675/GCF_000160675.1_ASM16067v1	s__Granulicatella_adiacens.json	638301.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella	s__Granulicatella adiacens		Granulicatella adiacens ATCC 49175 (638301.3)	638301.3		s__Granulicatella_adiacens	species
2.0	Human	626369.0		GCF_000162475.2	647533172.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Pulmonary system	Respiratory system	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	1900014.0	1745.0	627345.0	33.0	1701.0	97.48	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/162/475/GCF_000162475.2_Gran_ele_ATCC_700633_V2	s__Granulicatella_elegans.json	626369.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella	s__Granulicatella elegans		Granulicatella elegans ATCC 700633 (626369.3)	626369.3	0.0	s__Granulicatella_elegans	species
2.0	Human	1095742.0		GCF_000262285.1	2531839471.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Respiratory system	Gram-	Aerobe	0.0	0		0.0	1822726.0	1775.0	702541.0	39.0	1731.0	97.52	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/262/285/GCF_000262285.1_ASM26228v1	s__Haemophilus_haemolyticus.json	1095742.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus haemolyticus		Haemophilus haemolyticus HK386 (1095742.3)	1095742.3	0.0	s__Haemophilus_haemolyticus	species
1.0	Human	1028803.0	GCF_000262285.1	GCF_000222025.1	2529292793.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	Aerobe	0.0	0	0.0	0.0	1884911.0	1747.0	725389.0	38.0	1747.0	100.0	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/025/GCF_000222025.1_ASM22202v2	s__Haemophilus_haemolyticus_G.json	1028803.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus haemolyticus_G	0.0	Haemophilus haemolyticus M19501 (1028803.3)	1028803.3	0.0	s__Haemophilus_haemolyticus_G	species
1.0	Human	1028804.0		GCF_000222045.1	2534681807.0	Strains of species found in the human gut (PMID:24861948) present in KBase	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Animal	Unclassified	Circulatory system	Gram-	Aerobe	0.0	0	0.0	0.0	1945624.0	1808.0	750348.0	39.0	1808.0	100.0	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/045/GCF_000222045.1_ASM22204v2	s__Haemophilus_haemolyticus_N.json	1028804.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus haemolyticus_N	0.0	Haemophilus haemolyticus M21127 (1028804.3)	1028804.3	0.0	s__Haemophilus_haemolyticus_N	species
	Human							0.0	0.0	Yes	0.0	Host-associated				Gram-		0.0	Nonmotile						38.0				s__Haemophilus_influenzae.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus influenzae					s__Haemophilus_influenzae	species
2.0	Human	374932.0		GCF_000169815.1	640612207.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Skin	Gram-	Facultative anaerobe	0.0	Nonmotile		0.0	1837347.0	2022.0	698274.0	38.0	1977.0	97.77	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/169/815/GCF_000169815.1_ASM16981v1	s__Haemophilus_influenzae_E.json	374932.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus influenzae_E		Haemophilus influenzae PittHH (374932.4)	374932.4		s__Haemophilus_influenzae_E	species
2.0	Human					Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated		Unclassified		Gram-	Facultative anaerobe	0.0	Nonmotile		0.0				38.0				s__Haemophilus_influenzae_I.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus influenzae_I					s__Haemophilus_influenzae_I	species
2.0	Human	1028806.0		GCF_000222085.1	2534681808.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Animal	Unclassified	Circulatory system	Gram-	Aerobe	0.0	0	0.0	0.0	2328161.0	2224.0	898479.0	39.0	2224.0	100.0	https://www.ncbi.nlm.nih.gov/assembly/GCF_000222085.1/	s__Haemophilus_quentini.json	1028806.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus	s__Haemophilus quentini	0.0	Haemophilus haemolyticus M21639 (1028806.3)	1028806.3	0.0	s__Haemophilus_quentini	species
1.0	Human	1095744.0		GCF_900450675.1		PMID:31171880	Literature research	0.0	0.0							Gram-	Aerobe	0.0	0	0.0	0.0							ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/450/675/GCF_900450675.1_53694_G01	s__Haemophilus_A_parahaemolyticus.json	1095744.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus_A	s__Haemophilus_A parahaemolyticus	0.0	Haemophilus parahaemolyticus HK385 (1095744.4)	1095744.4	0.0	s__Haemophilus_A_parahaemolyticus	species
